Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,TXM,,,,,,,TXM,,,,TXM,,,,,,,,,TXM,TXM,
,,,,,,,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,V12,,,,,,,,,,,,,,,,,,,,,,,V12,,,,
,,,,,,,,,,,,,,,V21,,,,,,,,,,,,V21,,,,,,,V21,
,,,,,,,,,,,,,,,,,,,,,,,,,VAT,,VAT,,,,,,,,
,,,,,,,,,,,,,,,,VBC,,VBC,,,,,,,,,VBC,,,,,VBC,,,
,,,,,,,,,,,,,,,,VBH,VBH,,,VBH,,,VBH,VBH,,,,VBH,,VBH,,,,VBH,VBH
,,,,,,,,VC1,,,,,,,,,,,,,,,,VC1,,,,,,,,,,,VC1
,,,,,,,,VC2,,,,,,,,,,,,,,,,,,,,,,,,,,VC2,
,,,,,,,,,,,VC3,,,,,,,,,,,,,,,,,VC3,,,,,,,
,,,,,,,,,VC6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,VC7,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,VCC,,,,,,,,,,,,VCC,,,,,,,,,,,,,,VCC,VCC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLM,,CLM,
,,,,,,,,,VCM,,,,,,,,,,,,,,,,,,,,,,,VCM,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCR,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VDL,VDL,,,VDL,,,VDL,VDL,VDL,,,,VDL,,,,VDL,,,,VDL,,,,VDL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,VE1,,,,,,VE1,,,,VE1,,,,,
,,,,,,,,,,,,,,VE2,,,,,,,,,VE2,,,,,,,,VE2,,,,
,,,,,,,,,,,,,,,VE3,,,,VE3,,,VE3,VE3,,,,VE3,,,,VE3,,VE3,,VE3
,,,,,,,,,,,,,,,,,,,VE4,,VE4,,,,,,VE4,,,,,,,,VE4
,,,,,,,,,,,,,,,,,,,,,VE8,,VE8,,,,,,,,VE8,,VE8,,VE8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VE9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,VGP,,,VGP,,VGP,,,,,,,,,VGP,,,,,,
,,,,,,,,,,,,,VGS,,,,,,VGS,,,,,,,,,,,,,VGS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBG,,,,
,,,,,,,,,,,,,VIE,VIE,,,,,,,,,VIE,,,,,,VIE,,,,VIE,,VIE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VKC,,,,,
,,,,,,,,,,,,VLA,,,,,,,,,,VLA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMI,,,,VMI,VMI,,
,,,,,,,,,,VNC,,,,VNC,,,,,,,,,VNC,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,VNF,,,,,,,,,,,,,,,,,VNF,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,VTC,,,,,VTC,,VTC,,,,,,VTC,,,,VTC,,,VTC,VTC
,,,,,,,,,,,,,,,,,,,,,,,,,,,VTH,,,,,,,VTH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,VTL,,,,VTL,,,,,VTL,,,,VTL,,,,,,,
,,,,,,,,,,VTS,,,VTS,,,,,,,,,,,,,,,,,,,,VTS,,
,,,,,,,,,VTV,,,VTV,VTV,,,VTV,,,,VTV,,VTV,,VTV,VTV,,,,,VTV,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,VXB,,,,,,,,VXB,,,,VXB,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
